590090171G-55T,55T,RUE DE BABYLONE,59491,Villeneuve-d'Ascq,OD,50.660454,3.142816
590090178P-2B,2B,ALL DE LA BASOCHE,59491,Villeneuve-d'Ascq,OD,50.624933,3.127244
590090179R-31B,31B,RUE BAUDOUIN IX,59491,Villeneuve-d'Ascq,OD,50.625159,3.127931
590090179R-42B,42B,RUE BAUDOUIN IX,59491,Villeneuve-d'Ascq,OD,50.625179,3.128483
590090259C-1B,1B,RUE BREUGHEL,59491,Villeneuve-d'Ascq,OD,50.618938,3.162210
590090260D-7B,7B,RUE BREVE,59491,Villeneuve-d'Ascq,OD,50.626145,3.131506
590090261E-2B,2B,AVE DE BRIGODE,59491,Villeneuve-d'Ascq,OD,50.624487,3.161946
590090261E-2T,2T,AVE DE BRIGODE,59491,Villeneuve-d'Ascq,OD,50.624766,3.162335
590090281B-58B,58B,AVE DE CANTELEU,59491,Villeneuve-d'Ascq,OD,50.639175,3.149295
590090291M-2B,2B,RUL CARDON,59491,Villeneuve-d'Ascq,OD,50.628720,3.139229
590090294R-70A,70A,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70B,70B,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70C,70C,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70D,70D,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70E,70E,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70F,70F,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70G,70G,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70H,70H,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70I,70I,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-70J,70J,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638177,3.157300
590090294R-76T,76T,RUE CARPEAUX,59491,Villeneuve-d'Ascq,OD,50.638753,3.156339
590090301Y-21B,21B,RUE DES CEDRES,59491,Villeneuve-d'Ascq,OD,50.622083,3.148650
590090302Z-24B,24B,RUE CEZANNE,59491,Villeneuve-d'Ascq,OD,50.618065,3.153263
590090302Z-59A,59A,RUE CEZANNE,59491,Villeneuve-d'Ascq,OD,50.618082,3.154314
590090302Z-59B,59B,RUE CEZANNE,59491,Villeneuve-d'Ascq,OD,50.618195,3.154199
590090302Z-59C,59C,RUE CEZANNE,59491,Villeneuve-d'Ascq,OD,50.618306,3.154069
590090302Z-61A,61A,RUE CEZANNE,59491,Villeneuve-d'Ascq,OD,50.618423,3.154094
590090312K-267B,267B,ALL CHANTECLER,59491,Villeneuve-d'Ascq,OD,50.636434,3.136140
590090312K-267T,267T,ALL CHANTECLER,59491,Villeneuve-d'Ascq,OD,50.636619,3.136737
590090317R-94B,94B,RUE CHARLES LE BON,59491,Villeneuve-d'Ascq,OD,50.634416,3.131667
590090317R-96B,96B,RUE CHARLES LE BON,59491,Villeneuve-d'Ascq,OD,50.634187,3.132318
590090319T-5B,5B,RUE CHAPPE,59491,Villeneuve-d'Ascq,OD,50.643521,3.125332
590090331F-5A,5A,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.612147,3.161533
590090331F-5B,5B,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.612062,3.161334
590090331F-5C,5C,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.611928,3.161745
590090331F-6B,6B,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.611959,3.162777
590090331F-6T,6T,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.611791,3.163059
590090331F-9B,9B,RUE CHARLES RONSSE,59491,Villeneuve-d'Ascq,OD,50.612446,3.162649
590090341S-2B,2B,RUE CHATEAUBRIAND,59491,Villeneuve-d'Ascq,OD,50.636572,3.130117
590090341S-2C,2C,RUE CHATEAUBRIAND,59491,Villeneuve-d'Ascq,OD,50.636607,3.130255
590090341S-2D,2D,RUE CHATEAUBRIAND,59491,Villeneuve-d'Ascq,OD,50.636635,3.130357
590090343U-46B,46B,CHE DES CHAUMIERES,59491,Villeneuve-d'Ascq,OD,50.628910,3.131806
590090343U-56B,56B,CHE DES CHAUMIERES,59491,Villeneuve-d'Ascq,OD,50.630953,3.133874
590090344V-1A,1A,RUE DU CHEMIN VERT,59491,Villeneuve-d'Ascq,OD,50.617660,3.157138
590090344V-1B,1B,RUE DU CHEMIN VERT,59491,Villeneuve-d'Ascq,OD,50.617605,3.157032
590090344V-1C,1C,RUE DU CHEMIN VERT,59491,Villeneuve-d'Ascq,OD,50.617524,3.156913
590090344V-1D,1D,RUE DU CHEMIN VERT,59491,Villeneuve-d'Ascq,OD,50.617600,3.156866
590090344V-1E,1E,RUE DU CHEMIN VERT,59491,Villeneuve-d'Ascq,OD,50.617665,3.156732
590090348Z-19B,19B,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636493,3.132407
590090348Z-19T,19T,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636524,3.132964
590090348Z-1B,1B,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636988,3.133259
590090348Z-3B,3B,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636654,3.133917
590090348Z-7B,7B,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636838,3.133728
590090348Z-9B,9B,RUE DE LA CHEVALERIE,59491,Villeneuve-d'Ascq,OD,50.636404,3.134130
590090349A-4B,4B,RUE DE LA CIMAISE,59491,Villeneuve-d'Ascq,OD,50.639860,3.148277
590090350B-29B,29B,ALL DES CINQ TAILLES,59491,Villeneuve-d'Ascq,OD,50.643426,3.156133
590090361N-109B,109B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.617487,3.172694
590090361N-129B,129B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.618982,3.175644
590090361N-140B,140B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.618250,3.176533
590090361N-141B,141B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.621532,3.178852
590090361N-14B,14B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.613343,3.165584
590090361N-55B,55B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.614960,3.168704
590090361N-89A,89A,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.616934,3.170368
590090361N-89B,89B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.616852,3.170415
590090361N-89Q,89Q,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.617196,3.169741
590090361N-89T,89T,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.617092,3.169995
590090361N-91B,91B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.616822,3.170902
590090361N-91T,91T,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.617238,3.170363
590090361N-92B,92B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.616797,3.171733
590090361N-92T,92T,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.616440,3.172022
590090361N-94B,94B,RUE COLBERT,59491,Villeneuve-d'Ascq,OD,50.617031,3.172117
590090366U-2B,2B,ALL DU COLISEE,59491,Villeneuve-d'Ascq,OD,50.643609,3.164107
590090371Z-10B,10B,RUE DU COLONEL POLLET,59491,Villeneuve-d'Ascq,OD,50.637335,3.124286
590090371Z-1B,1B,RUE DU COLONEL POLLET,59491,Villeneuve-d'Ascq,OD,50.637378,3.123967
590090371Z-1T,1T,RUE DU COLONEL POLLET,59491,Villeneuve-d'Ascq,OD,50.637351,3.124021
590090371Z-31B,31B,RUE DU COLONEL POLLET,59491,Villeneuve-d'Ascq,OD,50.636744,3.124765
590090379H-17B,17B,BVD DU COMTE DE MONTALEMBERT,59491,Villeneuve-d'Ascq,OD,50.624631,3.160118
590090379H-18B,18B,BVD DU COMTE DE MONTALEMBERT,59491,Villeneuve-d'Ascq,OD,50.625153,3.157001
590090379H-21B,21B,BVD DU COMTE DE MONTALEMBERT,59491,Villeneuve-d'Ascq,OD,50.623832,3.161874
590090379H-9B,9B,BVD DU COMTE DE MONTALEMBERT,59491,Villeneuve-d'Ascq,OD,50.625156,3.157844
590090380J-1B,1B,RUE DU CONCERT,59491,Villeneuve-d'Ascq,OD,50.640764,3.152400
590090381K-1T,1T,RUE DE LA CONCORDE,59491,Villeneuve-d'Ascq,OD,50.664721,3.139552
590090381K-4B,4B,RUE DE LA CONCORDE,59491,Villeneuve-d'Ascq,OD,50.664803,3.139621
590090391W-202G,202G,PLA CONSTANTIN DESCAT,59491,Villeneuve-d'Ascq,OD,50.666334,3.144363
590090391W-202M,202M,PLA CONSTANTIN DESCAT,59491,Villeneuve-d'Ascq,OD,50.666714,3.144119
590090391W-202P,202P,PLA CONSTANTIN DESCAT,59491,Villeneuve-d'Ascq,OD,50.666682,3.144253
590090399E-1A,1A,ALL DU COQ,59491,Villeneuve-d'Ascq,OD,50.645267,3.164168
590090399E-43B,43B,ALL DU COQ,59491,Villeneuve-d'Ascq,OD,50.644882,3.162852
590090401G-2B,2B,AVE DES COTTAGES,59491,Villeneuve-d'Ascq,OD,50.660984,3.147968
590090401G-38A,38A,AVE DES COTTAGES,59491,Villeneuve-d'Ascq,OD,50.661983,3.147020
590090404K-29B,29B,RUE DE LA COURBE,59491,Villeneuve-d'Ascq,OD,50.644576,3.150558
590090407N-45B,45B,RUE CORNEILLE,59491,Villeneuve-d'Ascq,OD,50.624246,3.143291
590090407N-45B,45B,RUE CORNEILLE,59491,Villeneuve-d'Ascq,OD,50.624306,3.143155
590090407N-45B,45B,RUE CORNEILLE,59491,Villeneuve-d'Ascq,OD,50.624525,3.142745
590090407N-55B,55B,RUE CORNEILLE,59491,Villeneuve-d'Ascq,OD,50.623913,3.143204
590090411T-50B,50B,RUE DE LA COUSINERIE,59491,Villeneuve-d'Ascq,OD,50.644752,3.145823
590090411T-70B,70B,RUE DE LA COUSINERIE,59491,Villeneuve-d'Ascq,OD,50.646141,3.147161
590090414W-17B,17B,RUE DE LA COUTUME,59491,Villeneuve-d'Ascq,OD,50.642602,3.150525
590090414W-2B,2B,RUE DE LA COUTUME,59491,Villeneuve-d'Ascq,OD,50.643927,3.148126
590090414W-46B,46B,RUE DE LA COUTUME,59491,Villeneuve-d'Ascq,OD,50.643345,3.149835
590090415X-3B,3B,AVE DE COURTRAI,59491,Villeneuve-d'Ascq,OD,50.640799,3.156628
590090416Y-19B,19B,RUE DE LA CRECHE,59491,Villeneuve-d'Ascq,OD,50.641621,3.154236
590090419B-11B,11B,CHE DES CRIEURS,59491,Villeneuve-d'Ascq,OD,50.641299,3.153810
590090419B-12B,12B,CHE DES CRIEURS,59491,Villeneuve-d'Ascq,OD,50.641114,3.153658
590090419B-6B,6B,CHE DES CRIEURS,59491,Villeneuve-d'Ascq,OD,50.641274,3.152747
590090420C-89B,89B,RUE DE LA CRETE,59491,Villeneuve-d'Ascq,OD,50.643681,3.130251
590090424G-10B,10B,CHE DES CYGNES,59491,Villeneuve-d'Ascq,OD,50.638874,3.151748
590090426J-61B,61B,RUE DAVID,59491,Villeneuve-d'Ascq,OD,50.618488,3.154102
590090428L-19B,19B,RUE DEGAS,59491,Villeneuve-d'Ascq,OD,50.617142,3.152546
590090431P-1B,1B,CAR DELPORTE,59491,Villeneuve-d'Ascq,OD,50.626925,3.151136
590090451L-17B,17B,RUE DEVRED,59491,Villeneuve-d'Ascq,OD,50.638299,3.128299
590090451L-20B,20B,RUE DEVRED,59491,Villeneuve-d'Ascq,OD,50.638248,3.128489
590090451L-2B,2B,RUE DEVRED,59491,Villeneuve-d'Ascq,OD,50.638093,3.127616
590090451L-2Q,2Q,RUE DEVRED,59491,Villeneuve-d'Ascq,OD,50.637960,3.127515
590090451L-2T,2T,RUE DEVRED,59491,Villeneuve-d'Ascq,OD,50.638057,3.127478
590090461X-1B,1B,CHE DU DISPENSAIRE,59491,Villeneuve-d'Ascq,OD,50.621379,3.164403
590090481U-11B,11B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621123,3.157078
590090481U-12B,12B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.622030,3.153729
590090481U-14B,14B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.622075,3.154713
590090481U-1B,1B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621586,3.156074
590090481U-22B,22B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621479,3.156068
590090481U-24A,24A,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621377,3.156298
590090481U-24B,24B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621293,3.156463
590090481U-24C,24C,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621096,3.156177
590090481U-24T,24T,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621275,3.156527
590090481U-26B,26B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621112,3.156892
590090481U-38B,38B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.620277,3.158674
590090481U-7B,7B,RUE DU DOCTEUR ROUX,59491,Villeneuve-d'Ascq,OD,50.621434,3.156417
590090551V-11B,11B,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660711,3.137930
590090551V-11T,11T,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660749,3.137822
590090551V-1B,1B,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660958,3.137265
590090551V-1T,1T,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660909,3.137375
590090551V-8B,8B,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660773,3.137302
590090551V-8T,8T,RUE DE L EGLISE,59491,Villeneuve-d'Ascq,OD,50.660743,3.137394
590090561F-34B,34B,RUE EMILE ZOLA,59491,Villeneuve-d'Ascq,OD,50.634240,3.122148
590090571S-10B,10B,RUE DE L EPINETTE,59491,Villeneuve-d'Ascq,OD,50.663033,3.145011
590090571S-8B,8B,RUE DE L EPINETTE,59491,Villeneuve-d'Ascq,OD,50.662689,3.144644
590090591N-54B,54B,RUE DES EPOUX LABROUSSE,59491,Villeneuve-d'Ascq,OD,50.623266,3.122252
590090601Z-1B,1B,RUE DES ERABLES,59491,Villeneuve-d'Ascq,OD,50.619286,3.143503
590090601Z-2B,2B,RUE DES ERABLES,59491,Villeneuve-d'Ascq,OD,50.619130,3.144313
590090601Z-3B,3B,RUE DES ERABLES,59491,Villeneuve-d'Ascq,OD,50.619006,3.144134
590090621W-1B,1B,RUE DE LA FABRIQUE,59491,Villeneuve-d'Ascq,OD,50.653016,3.176914
590090631G-33A,33A,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.640114,3.127319
590090631G-33B,33B,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.640203,3.127256
590090631G-33C,33C,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.640282,3.127208
590090631G-33D,33D,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.640361,3.127161
590090631G-50B,50B,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.640671,3.127118
590090631G-59B,59B,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.641885,3.126596
590090631G-70B,70B,RUE FAIDHERBE,59491,Villeneuve-d'Ascq,OD,50.641366,3.128054
590090635L-9B,9B,ALL DE LA FERME,59491,Villeneuve-d'Ascq,OD,50.627582,3.166984
590090638P-2B,2B,RUE DES FIACRES,59491,Villeneuve-d'Ascq,OD,50.635491,3.125580
590090642U-16B,16B,CHE DE LA FLANERIE,59491,Villeneuve-d'Ascq,OD,50.633470,3.124248
590090642U-4B,4B,CHE DE LA FLANERIE,59491,Villeneuve-d'Ascq,OD,50.635282,3.124666
590090644W-22A,22A,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631624,3.127762
590090644W-22B,22B,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631725,3.127840
590090644W-22C,22C,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631765,3.127888
590090644W-22D,22D,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631873,3.127980
590090644W-22E,22E,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631885,3.128244
590090644W-22F,22F,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631609,3.128208
590090644W-22G,22G,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631661,3.128265
590090644W-22H,22H,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631718,3.128313
590090644W-22I,22I,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631762,3.128354
590090644W-22J,22J,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.631814,3.128396
590090644W-22L,22L,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.632004,3.128546
590090644W-22M,22M,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.632057,3.128536
590090644W-22N,22N,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.632020,3.128371
590090644W-22O,22O,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.632091,3.128219
590090644W-22P,22P,RUE DE LA FLECHE,59491,Villeneuve-d'Ascq,OD,50.632222,3.128267
590090645X-13B,13B,ALL DES FLEURS,59491,Villeneuve-d'Ascq,OD,50.633706,3.125453
590090645X-13C,13C,ALL DES FLEURS,59491,Villeneuve-d'Ascq,OD,50.633821,3.125692
590090645X-1B,1B,ALL DES FLEURS,59491,Villeneuve-d'Ascq,OD,50.633718,3.125771
590090646Y-41B,41B,RUE DE FLORENCE,59491,Villeneuve-d'Ascq,OD,50.633347,3.127042
590090648A-152B,152B,CHE DU FLOT,59491,Villeneuve-d'Ascq,OD,50.637741,3.125175
590090651D-16B,16B,RUE DE LA FONTAINE GILLOT,59491,Villeneuve-d'Ascq,OD,50.637961,3.154721
590090651D-8B,8B,RUE DE LA FONTAINE GILLOT,59491,Villeneuve-d'Ascq,OD,50.637803,3.155976
590090661P-2B,2B,RUE DU FORT,59491,Villeneuve-d'Ascq,OD,50.617555,3.174401
590090691X-26B,26B,RUE FRANCOIS VILLON,59491,Villeneuve-d'Ascq,OD,50.623473,3.139197
590090699F-15B,15B,RUE DU FRENELET,59491,Villeneuve-d'Ascq,OD,50.640314,3.124948
590090699F-15T,15T,RUE DU FRENELET,59491,Villeneuve-d'Ascq,OD,50.640395,3.125248
590090699F-2B,2B,RUE DU FRENELET,59491,Villeneuve-d'Ascq,OD,50.639621,3.123550
590090705M-9B,9B,RUE FROISSART,59491,Villeneuve-d'Ascq,OD,50.632295,3.127030
590090711U-100B,100B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.615033,3.152213
590090711U-139B,139B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.614190,3.156764
590090711U-185B,185B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.613465,3.158834
590090711U-270A,270A,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609740,3.164103
590090711U-270B,270B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609637,3.164278
590090711U-270C,270C,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609480,3.164341
590090711U-270D,270D,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609486,3.163851
590090711U-270E,270E,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609398,3.163984
590090711U-270F,270F,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609415,3.164161
590090711U-270G,270G,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.609069,3.163963
590090711U-56B,56B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.616681,3.148894
590090711U-61B,61B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.617227,3.148604
590090711U-63T,63T,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.617587,3.149060
590090711U-67B,67B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.617654,3.149665
590090711U-78T,78T,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.616252,3.150752
590090711U-7B,7B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.619516,3.140796
590090711U-85B,85B,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.616426,3.150912
590090711U-85T,85T,RUE DES FUSILLES,59491,Villeneuve-d'Ascq,OD,50.616415,3.150943
590090721E-5B,5B,RUE GALLIENI,59491,Villeneuve-d'Ascq,OD,50.621372,3.158922
590090722F-106B,106B,RUE GAMBETTA,59491,Villeneuve-d'Ascq,OD,50.665564,3.141372
590090722F-13B,13B,RUE GAMBETTA,59491,Villeneuve-d'Ascq,OD,50.664419,3.144726
590090722F-21B,21B,RUE GAMBETTA,59491,Villeneuve-d'Ascq,OD,50.664373,3.144294
590090722F-94B,94B,RUE GAMBETTA,59491,Villeneuve-d'Ascq,OD,50.665497,3.141681
590090731R-14B,14B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.617010,3.157637
590090731R-154B,154B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.620671,3.162748
590090731R-164T,164T,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.621133,3.162753
590090731R-16B,16B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.617153,3.157870
590090731R-170B,170B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.621194,3.163764
590090731R-29B,29B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.617087,3.157552
590090731R-2B,2B,RUE GASTON BARATTE,59491,Villeneuve-d'Ascq,OD,50.615879,3.155617
